ID,Title,Author
1585368148,H Is for Hockey: An NHL Alumni Alphabet,Kevin Shea
178097292X,"Hockey Sticker Activity Book: Fun, Facts, Puzzles and Ice-Cool Action",Bill Bernardi
1429694343,The Ultimate Collection of Pro Hockey Records (For the Record),Shane Frederick
0824954203,The Illustrated Rules of Ice Hockey,Tom Ayers
1551925516,"Number Four, Bobby Orr! (Hockey Heroes Series)",Mike Leonetti
0531119564,The Stanley Cup (Watts History of Sports),Mark Stewart
1570619549,"Little Kunoichi, The Ninja Girl",Sanae Ishida
0553522868,Alien Attack! (Teenage Mutant Ninja Turtles) (Step into Reading),Hollis James
0375834486,Tae Kwon Do! (Step into Reading),Terry Pierce
0385385048,Mega-Mutations! (Teenage Mutant Ninja Turtles) (Jumbo Coloring Book),Golden Books
0763664235,Stink: The Ultimate Thumb-Wrestling Smackdown,Megan McDonald
1625105789,Monsters Do Not Know Tae Kwon Do,Brian Mott
0375865845,Ninja Boy Goes to School,N. D. Wilson
0545348285,"LEGO Ninjago Chapter Book: Zane, Ninja of Ice",Scholastic
1743313608,Diary of a Taekwondo Master,Shamini Flint
0689821921,JoJo's Flying Sidekick,Brian Pinkney
0545348277,"LEGO Ninjago Chapter Book: Kai, Ninja of Fire",Scholastic
0545663849,LEGO Ninjago: Techno Strike! (Reader #9),Kate Howard
0449809943,Mutant Origin: Michelangelo/Raphael (Teenage Mutant Ninja Turtles) (Junior Novel),Michael Teitelbaum
0553507680,The Official Ninja Turtle Handbook (Teenage Mutant Ninja Turtles),Golden Books
0375830723,"Tiger (The Five Ancestors, Book 1)",Jeff Stone
1419710273,"Ninja, Ninja, Never Stop!",Todd Tuell
1583942335,The Kids' Karate Workbook: A Take-Home Training Guide for Young Martial Artists,Didi Goodman
0803731671,A Nation's Hope: the Story of Boxing Legend Joe Louis,Matt De La PeÃ±a
1423137795,Young Samurai The Way of the Dragon,Chris Bradford
0448437678,"Karate Katie (Katie Kazoo, Switcheroo No. 18)",Nancy E. Krulik
0375870202,Five Ancestors Out of the Ashes #3: Jackal,Jeff Stone
0375830782,"Crane (The Five Ancestors, Book 4)",Jeff Stone
1575653230,Kylie Kangaroo's Karate Kickers (Animal Antics A to Z),Barbara deRubertis
037583074X,"Monkey (The Five Ancestors, Book 2)",Jeff Stone
0545201004,Hiro's Quest #3: The Shadow Stealers,Tracey West
0553538675,T-Machines Turbo Guide (Teenage Mutant Ninja Turtles) (Pictureback(R)),Random House
1771470577,Dojo Daycare,
0553497774,Strength in Numbers! (Teenage Mutant Ninja Turtles: Half-Shell Heroes) (Bright & Early Board Books(TM)),Random House
0060567368,Chinese Cinderella and the Secret Dragon Society,Adeline Yen Mah
490700916X,Kendo World 7.4,
0545214777,"Dragon's Lair (Hiro's Quest, No.4)",Tracey West
1402239998,Fledgling: Jason Steed,Mark A. Cooper
0375830766,"Snake (The Five Ancestors, Book 3)",Jeff Stone
0553497766,Show Your Colors! (Teenage Mutant Ninja Turtles: Half-Shell Heroes) (Bright & Early Board Books(TM)),Random House
0385375298,"Ready for Battle! (Teenage Mutant Ninja Turtles) (Color Plus 1,000 Stickers)",Golden Books
0307982254,Showdown with Shredder  (Teenage Mutant Ninja Turtles) (Junior Novel),Matthew Gilbert
0545162882,"Enemy Rising (Hiro's Quest, No.1)",Tracey West
0553508679,Too Much Ooze! (Teenage Mutant Ninja Turtles) (Step into Reading),Random House
0761458409,Karate Hour,Carol Nevius
1505325676,Tough Girls Finish First,Natalie N. Hershberger
0545872553,Quest for the Masks of Power (LEGO Bionicle: Activity Book #1),Ameet Studio
0152046968,Pacific Crossing,Gary Soto
4907009143,Kendo World Special Edition,
0375870997,Five Ancestors Out of the Ashes #2: Lion,Jeff Stone
0545905877,Activity Book with Minifigure (LEGO Ninjago: Activity Book with Minifigure),Ameet Studio
038537433X,Mutant Mayhem! (Teenage Mutant Ninja Turtles) (Junior Novel),Matthew Gilbert
0553524712,Epic Turtle Tales (Teenage Mutant Ninja Turtles) (Pictureback(R)),Random House
1452135428,Ninja Baby,David Zeltser
0375870970,Five Ancestors Out of the Ashes #1: Phoenix,Jeff Stone
1250034035,Ninja Meerkats (#6): Big City Bust-Up,Gareth P. Jones
0756505860,Martial Arts for Fun!,Kevin Carter
1622509196,Fight School (Red Rhino) (Red Rhino Books),Jeff Gottesfeld
0804842213,"Little Monk and the Mantis: A Bug, A Boy, and the Birth of a Kung Fu Legend",John Fusco
0553508652,The Casey Chronicles (Teenage Mutant Ninja Turtles) (Junior Novel),Matthew Gilbert
0316055328,Moonshadow: Rise of the Ninja,Simon Higgins
0804835187,Legends of the Martial Arts Masters,Susan Lynn Peterson Ph.D.
0385385056,Friend or Foe? (Teenage Mutant Ninja Turtles) (Junior Novel),Matthew Gilbert
1250046653,Ninja Meerkats (#7) The Ultimate Dragon Warrior,Gareth P. Jones
0545162890,"Into the Fire (Hiro's Quest, No. 2)",Tracey West
0448444410,"My Pops Is Tops! #25 (Katie Kazoo, Switcheroo)",Nancy E. Krulik
1930770006,Welcome To My Dojo: A Kid's Introduction to the Way of Karate,Alex Levin
125004667X,Ninja Meerkats (#8) Outback Attack,Gareth P. Jones
0553522728,Ninjas On Ice! (Teenage Mutant Ninja Turtles) (Glitter Picturebook),Random House
0822588803,#12 Kung Fu Masters (Journeys) (Twisted Journeys),Evonne Tsang
0316027022,Karate Kick (Matt Christopher Sports Fiction),Matt Christopher
1592700713,Little Eagle,Chen Jiang Hong
1429648600,The Secrets of Martial Arts: An Isabel Soto History Adventure (Graphic Expeditions),Christopher L. Harbo
1402264291,Revenge: Jason Steed,Mark A. Cooper
1742974961,Karate Kicks (Go Girl),Chrissie Perry
0689857691,Little Vampire Does Kung Fu!,Joann Sfar
1879181657,Tai Chi for Kids: Move with the Animals,Stuart Alve Olson
1250034027,Ninja Meerkats (#5): The Tomb of Doom,Gareth P. Jones
0553522744,The Rise of Tiger Claw (Teenage Mutant Ninja Turtles) (Junior Novel),David Lewman
0316055344,Moonshadow #2: The Nightmare Ninja,Simon Higgins
0553508962,The Crime Fighter Collection (Teenage Mutant Ninja Turtles) (Junior Novel),Matthew Gilbert
0606356894,Who Was Bruce Lee? (Turtleback School & Library Binding Edition),Jim Gigliotti
0553509012,Red Alert! (Teenage Mutant Ninja Turtles) (Pictureback(R)),Random House
145258284X,The Spirit of Courage: My First Tae Kwon Do Books,Melissa Kakakios
0545626803,Hot Rod Hamster and the Awesome ATV Adventure! (Scholastic Readers),Cynthia Lord
0545626781,Hot Rod Hamster and the Wacky Whatever Race! (Scholastic Readers),Cynthia Lord
0545462614,Hot Rod Hamster: Monster Truck Mania!,Cynthia Lord
1448826969,The Math of NASCAR (Sports Math),Ian F. Mahaney
1770494294,NASCAR ABC (My First NASCAR Racing Series),Christopher Jordan
1770494316,NASCAR Shapes (My First NASCAR Racing Series),Christopher Jordan
054543646X,My Race Car,Ace Landers
0736824383,"Ricky Carmichael: Motocross Champion (Edge Books, Dirt Bikes)",Michael Martin
1426306121,National Geographic Readers: Race Day!,Gail Tuchman
1624034047,IndyCar Racing (Inside the Speedway),P. K Daniel
0316011142,Dale Earnhardt Sr.: Matt Christopher Legends in Sports,Matt Christopher
1770494286,NASCAR 123 (My First NASCAR Racing Series),Christopher Jordan
1600721044,NASCAR Hendricks Motorsports Activity Book,Larry Carney
1618930788,Sports Illustrated Kids Wheels 3D (An IN YOUR FACE 3D book),The Editors of Sports Illustrated Kids
161913618X,NASCAR Sprint Cup (Pro Sport Championship),Jennifer Howse
0531210731,"Race Cars: Science, Technology, Engineering (Calling All Innovators: a Career for Youi)",Josh Gregory
1585362727,R is for Race: A Stock Car Alphabet (Sports Alphabet),Brad Herzog
0778730220,ATVs and Off-Roaders (Vehicles on the Move),Lynn Peppas
1404238174,Kyle Busch (Nascar Champions),Connor Dayton
0789479281,Monster Jam: The Amazing Guide,DK Publishing
1600141463,ATVs (Torque: Cool Rides) (Torque Books),Jack David
0316102970,Great Moments in American Auto Racing (Matt Christopher Sports),Matt Christopher
1624034063,Nascar Racing (Inside the Speedway),Dustin Long
073685455X,The World's Fastest Cars (The World's Top Tens),Michael J Martin
1433348322,Final Lap! Go-Kart Racing (Time for Kids Nonfiction Readers: Level 4.4),Christine Dugan
076603299X,Kevin Harvick: Racing to the Top (Heroes of Racing),Tom Robinson
1423604911,NASCAR Pop-Up Book: A Guide To The Sport (NASCAR Library Collection (Gibbs Smith)),Sally Blakemore
1429612886,NASCAR Rules (The World of NASCAR),Gail B. Riley
142961286X,NASCAR Truck Series (The World of NASCAR),Gail B. Riley
1429612851,NASCAR Chase for the Cup (The World of NASCAR),Gail B. Riley
1429653167,Muscle Cars (Rev It Up!),"PhD, Sarah Bridges"
1770494308,NASCAR Colors (My First NASCAR Racing Series),Christopher Jordan
0448451891,Race Car Drivers: Start Your Engines! (All Aboard Reading),Steele Filipek
0761461620,1-2-3 Va-Va-Vroom!,Sarah Lynn
0789479346,Big Book of Race Cars,Anne Millard
1600721508,Dale Earnhardt Jr. (Nascar Drivers Coloring Book),
1503309606,The SideWays Sliders (MotorHead Garage Children's Book),Michael J. Myers
143393969X,Tony Stewart (Superstars of Nascar),Bob Martin
1617836672,Tony Stewart (NASCAR Heroes),Matt Scheff
0810994895,The Great Race: The Amazing Round-the-World Auto Race of 1908,Gary Blackwood
1429699981,Go-Kart Racing (Super Speed),Tracy Nelson Maurer
1467721220,Demolition Derby: Tearing It Up (Dirt and Destruction Sports Zone),Brian Howell
0822599201,Formula One Race Cars (Pull Ahead Books),Janet Piehl
1467721182,Mud Truck Racing: Tearing It Up (Dirt and Destruction Sports Zone),Brian Howell
0756611946,Nascar (DK Eyewitness Books),James Buckley Jr.
0823963039,Motocross in the X Games (Kid's Guide to the X Games),Christopher Blomquist
1429639431,Monster Trucks (Full Throttle),Jeff Savage
1429648554,The Science of a Race Car: Reactions in Action (Action Science),Heather E. Schwartz
0805061010,My Race Car,Michael Rex
1467721212,Rally Car Racing: Tearing It Up (Dirt and Destruction Sports Zone),Brian Howell
1404236236,I Want to Be a Race Car Driver (Dream Jobs),Katie Franks
1617836621,Carl Edwards (Nascar Heroes),Connie Colwell Miller
0822594285,Rally Cars (Motor Mania),Jeffrey Zuehlke
0736852131,Shifter Karts: High-Speed Go-Karts (Horsepower),Matt Doeden
1433939665,Mark Martin (Superstars of Nascar),Bill Holmes
1882859138,Eddie Rickenbacker: Boy Pilot and Racer (Young Patriots Series),Kathryn Cleven Sisson
1467775835,Dale Earnhardt Jr. (Amazing Athletes),Jeff Savage
1433939487,Dale Earnhardt Jr. (Superstars of NASCAR),Michael Ford
0791086720,Jimmie Johnson (Race Car Legends),Bill Fleischman
0778740048,Supercross and Arenacross: Taking Mx Indoors (Mxplosion!),Darren Sechrist
1600721087,NASCAR Joe Gibbs Racing Activity Book 2008,Larry Carney
1600141242,Motocross Racing (Torque Books: Action Sports),Jack David
0753460408,Racing: The Ultimate Motorsports Encyclopedia,Clive Gifford
0794406033,NASCAR Racing to the Finish (All-Star Readers: Level 2),K.C. Kelley
0761454659,"Racing Against the Odds: The Story of Wendell Scott, Stock Car Racing's African-American Champion",Carole Boston Weatherford
0525421734,Fearless: the Story of Racing Legend Louise Smith,Barb Rosenstock
1433370654,Â¡ÃEltima vuelta! Carreras de kartings (Final Lap! Go-Kart Racing) (Ultima Vuelta! / Final Lap!: Time for Kids Nonfiction Readers) (Spanish Edition),Christine Dugan
149147971X,Danica Patrick (Women in Sports),Abby Colich
1607531194,Karting (Motorsports (Amicus)),Paul Mason
0766037541,Kart Racers (Kid Racers),Alison G. Norville
1429672498,Motocross Greats (The Best of the Best),Lori Polydoros
1620311054,Race Cars (Bullfrog Books: Machines at Work),Allan Morey
1599202875,On the Race Track (Machines Rule!),Steve Parker
1499435517,Extreme Motorsports (Sports to the Extreme),Jeff Mapua
0778740005,Motocross History: From Local Scarmbling to World Championship Mx to Freestyle (Mxplosion!),Bob Woods
0822587424,NASCAR Safety on the Track (Science of NASCAR),Mark Stewart
0822590085,NASCAR in the Pits (Science of NASCAR),Mark Stewart
1622851064,Smokin' Sports Cars (Fast Wheels!),Bob Woods
160072082X,NASCAR / Richard Childress Racing Activity book and CD (Rcr),Larry Carney
1600592414,Goal! My Soccer Book,David Diehl
0736815163,Demolition Derby Cars (Wild Rides!),Jeff Savage
1600141935,Race Cars (Blastoff! Readers: Mighty Machines),Derek Zobel
1404245413,Dale Earnhardt Jr. (Nascar Champions),Nicole Pristash
156065371X,Monster Trucks (Rollin'),James Koons
1624034403,Go-Kart Racing (Action Sports (Abdo)),John Hamilton
0794406025,NASCAR Daring Drivers (All-Star Readers: Level 2),K.C. Kelley
0778730247,Monster Trucks (Vehicles on the Move),Lynn Peppas
0836865707,Flat Track (Motorcycle Racing: The Fast Track),Jim Mezzanotte
1499401647,Nascar Racing (The Checkered Flag),Paul Challen
1600145892,Stock Cars (Torque Books: The World's Fastest),Denny Von Finn
0448488345,What Are the Summer Olympics? (What Was...?),Gail Herman
080758035X,"Touch the Sky: Alice Coachman, Olympic High Jumper",Ann Malaspina
1406321575,Pop-Up London,Jennie Maizels
0062220659,Hope Solo: My Story (Young Readers' Edition),Hope Solo
1600604617,Surfer of the Century: The Life of Duke Kahanamoku,Ellie Crowe
0692288252,"Archer Addy: Trying Something New (Archer Addy, The True Life Adventures) (Volume 1)",Erik Nachtrieb
0766036308,Michael Phelps: Swimming for Olympic Gold (Hot Celebrity Biographies),David P. Torsiello
0316070866,The Nazi Olympics: Berlin 1936,Susan D. Bachrach
141094123X,Great Olympic Moments (The Olympics),Michael Hurley
1624038492,Olympics Record Breakers,Jo-Ann Barnas
0689858736,Wilma Rudolph: Olympic Runner (Childhood of Famous Americans),Jo Harper
1585364622,G is for Gold Medal: An Olympics Alphabet (Sports Alphabet),Brad Herzog
0976408252,"Yes, I Can!: The Story of the Jamaican Bobsled Team",Devon Harris
1433370573,En el juego: La vida de un atleta (In the Game: An Athlete's Life) (Time for Kids Nonfiction Readers: Level 4.2) (Spanish Edition),Diana Herweck
0531163946,You Wouldn't Want to Be a Greek Athlete!: Races You'd Rather Not Run,Michael Ford
1402763611,Sterling BiographiesÂ®: Jesse Owens: Gold Medal Hero,Jim Gigliotti
1607538075,Combat Sports (Summer Olympic Sports),Matt Doeden
0316135771,On the Field with ... Julie Foudy (Matt Christopher Sports Bio Bookshelf),Matt Christopher
1845507908,Eric Liddell: Are you ready? (Little Lights),Catherine MacKenzie
0316195790,Great Moments in the Summer Olympics (Matt Christopher Sports),Matt Christopher
0544104919,Babe Didrikson Zaharias: The Making of a Champion,Russell Freedman
0061153850,Sasha Cohen: Fire on Ice (Revised Edition): Autobiography of a Champion Figure Skater,Sasha Cohen
0375872523,A Passion for Victory: The Story of the Olympics in Ancient and Early Modern Times,Benson Bobrick
0316011185,The Olympics: Legendary Sports Events (Matt Christopher Legendary Sports Events),Matt Christopher
0822596490,Kristi Yamaguchi: Artist on Ice (Achievers),Shiobhan Donohue
0778700674,Lindsey Vonn (Superstars!),Sarah Dann
1433371030,Cuerpos al lÃ­mite: HazaÃ±as y fracasos (Physical: Feats and Failures) (Time for Kids Nonfiction Readers: Level 4.9) (Spanish Edition),Dona Rice
1433348241,In the Game: An Athlete's Life (Time for Kids Nonfiction Readers),Diana Herweck
1433348705,Physical Feats & Failures (Time for Kids Nonfiction Readers: Level 4.9),Dona Rice
1554691419,Simon Says Gold: Simon Whitfield's Pursuit of Athletic Excellence,Simon Whitfield
0881060682,Let the Games Begin!,Maya Ajmera
0195215818,The Ancient Greek Olympics,Richard Woff
1433921510,Michael Phelps (People We Should Know),Mike Kennedy
1580001173,The Olympic Experience in Your School Grades K-3 (United States Olympic Committee Curriculum Series),Sarah Clark
1599350777,Michael Phelps (Xtreme Athletes),Kerrily Sapet
158430247X,Sixteen Years In Sixteen Seconds: The Sammy Lee Story,Paula Yoo
1455619418,Lewis Tewanima: Born to Run,Sharon Solomon
0756610834,DK Eyewitness Books: Olympics,Chris Oxlade
1624033997,Great Moments in Olympic Swimming & Diving (Great Moments in Olympic Sports),Karen Rosen
1624316905,The 1980 U.S. Olympic Boycott: A History Perspectives Book (Perspectives Library),Martin Gitlin
0778740404,"Biathlon, Cross-Country, Ski Jumping, and Nordic Combined (Winter Olympic Sports)",Kylie Burns
0778700682,Sidney Crosby (Superstars! (Crabtree)),Kylie Burns
051627029X,The Summer Olympics (True Books: Sports),Bob Knotts
1597168556,Michael Phelps: Anything is Possible! (Defining Moments),Meish Goldish
1491481617,"The Science Behind Swimming, Diving, and Other Water Sports (Science of the Summer Olympics)",Amanda Lanser
1403455465,A Baseball All-Star (Making of a Champion),Brendan January
0823956326,Florence Griffith Joyner: Olympic Runner (Great Record Breakers in Sports),Rob Kirkpatrick
0836831039,Basic Guide to Ice Hockey (Olympic Guides),
0794519342,The Story of the Olympics (Usborne Young Reading: Series Two),Minna Lacey
1624033938,Great Moments in Olympic Basketball (Great Moments in Olympic Sports),Doug Williams
1633626709,The Science of a Carve Turn (21st Century Skills Library: Full-Speed Sports),Nel Yomtov
0516210653,Swimming and Diving (True Books: Sports),Christin Ditchfield
1410941280,The World's Greatest Olympians (The Olympics),Michael Hurley
1881649679,100 Greatest Moments in Olympic History,Bud Greenspan
0778740420,Ice Hockey and Curling (Winter Olympic Sports),Robin Johnson
0878339965,Always Dream (Positively for Kids),Yamaguchi Kristi
0516210629,Equestrian Events (True Books: Sports),Bob Knotts
1560652233,Stock Cars (Cruisin' (Capstone)),Jesse Young
